modelId,since-create,since-last-model-update,has-license,what-license,what-library,what-task,num-commit,num-discussion,model-size,num-update,update-interval,since-last-update,num-update-contributor,isEnglish,num-code-block,num-inline-code,num-list,num-link,num-img,num-table,num-emoji,num-heading,num-word,has-description,has-uses,has-limitations-and-bias,has-training,has-evaluation,quality
obsei-ai/sell-buy-intent-classifier-bert-mini,2.404241405,0.61430971,-1.252793489,-0.810340341,0.161496617,0.55331538,-0.16081108,-0.042557921,-0.211250356,-0.054991913,0.718054479,2.701934991,-0.260176026,0.202999486,-0.1507253,-0.326488017,0.097424048,-0.414201293,-0.100524931,0.604294654,-0.136523566,-0.207620826,-0.125660929,-1.852767805,1.173105088,-0.242196651,1.173105088,-0.580396994,1
phiyodr/bert-base-finetuned-squad2,3.559546583,3.502761269,-1.252793489,-0.810340341,-0.160042239,0.279814853,0.067349516,-0.042557921,-0.20011116,-0.206569624,2.367050228,4.010641493,-0.260176026,0.202999486,0.376987298,-0.326488017,-0.546126526,0.059248095,-0.100524931,-0.486313316,-0.136523566,-0.304348906,-0.21982169,0.53973304,1.173105088,-0.242196651,1.173105088,1.722958615,1
raynardj/ner-disease-ncbi-bionlp-bc5cdr-pubmed,2.149500201,2.776350089,0.798216154,-0.461010685,0.299298984,1.373816961,-0.274891378,0.115573962,-0.198158654,-0.206569624,1.367505112,2.466132018,-0.260176026,0.202999486,0.376987298,-0.326488017,-0.465682704,-0.143658785,-0.100524931,-0.486313316,0.315375399,-0.594533146,-0.191460015,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
ai-forever/ruclip-vit-large-patch14-336,1.916286423,2.496961173,-1.252793489,-0.810340341,0.299298984,-1.361188309,-0.388971676,-0.121623863,-0.159046665,-0.358147335,3.336152345,2.210678797,-0.260176026,0.202999486,0.113130999,2.242486896,0.6605308,0.126883722,-0.100524931,0.604294654,-0.136523566,-0.401076986,-0.17444301,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,1
shahrukhx01/schema-aware-denoising-bart-large-cnn-text2sql,2.432944639,3.103020205,-1.252793489,-0.810340341,0.299298984,1.237066698,0.637751007,0.273705846,-0.161819309,-0.206569624,1.560310769,2.764815784,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.70701417,-0.414201293,-0.100524931,-0.486313316,-0.136523566,-0.787989306,-0.327596056,-1.852767805,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
speechbrain/vad-crdnn-libriparty,2.350422841,-0.842810943,-1.252793489,-0.810340341,0.02369425,-1.361188309,1.493353244,0.273705846,-0.214127239,3.886028563,-0.758430945,-0.842969705,4.84017125,0.202999486,2.487837691,0.016041972,0.097424048,-0.143658785,-0.100524931,0.604294654,-0.136523566,0.179291494,0.448379375,0.53973304,1.173105088,4.128876245,1.173105088,-0.580396994,1
team-indain-image-caption/hindi-image-captioning,2.088505828,2.694682559,-1.252793489,-0.810340341,0.299298984,-1.361188309,0.751831306,-0.121623863,-0.190232611,1.309207482,-0.550403789,2.391461077,1.439939732,0.202999486,-0.1507253,-0.326488017,-0.304795061,-0.143658785,-0.100524931,-0.486313316,-0.136523566,-0.207620826,-0.177846411,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,1
tyqiangz/indobert-lite-large-p2-smsa,2.257137329,-0.10780318,0.798216154,1.634967251,0.161496617,0.55331538,-0.16081108,-0.042557921,-0.209573949,0.248163508,0.022939348,2.584033505,-0.260176026,0.202999486,-0.1507253,-0.326488017,0.258311691,-0.346565666,-0.100524931,-0.486313316,-0.136523566,-0.594533146,-0.262931436,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
vinai/bertweet-covid19-base-uncased,3.627716765,1.276246526,-1.252793489,-0.810340341,-0.160042239,-0.540686728,0.352550262,0.036508021,-0.196671691,0.096585797,0.63687315,1.621171364,1.439939732,0.202999486,-0.1507253,-0.326488017,-0.70701417,-0.143658785,-0.100524931,-0.486313316,-0.136523566,-0.691261226,-0.23116636,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
ziedsb19/tunbert_zied,2.332483319,2.99556293,-1.252793489,-0.810340341,0.299298984,-0.540686728,-0.388971676,-0.042557921,-0.207238716,-0.358147335,3.924716981,2.666564546,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.626570348,-0.143658785,-0.100524931,-0.486313316,0.541324882,-0.401076986,-0.177846411,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
StivenLancheros/biobert-base-cased-v1.2-finetuned-ner-CRAFT_English,1.686660549,2.221870548,-1.252793489,-0.810340341,0.20743074,1.373816961,-0.331931527,-0.042557921,-0.200259877,-0.358147335,3.011427028,1.959155626,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.580086979,-0.346565666,-0.100524931,0.604294654,-0.136523566,-0.014164666,-0.24251103,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,0
Ryukijano/DialoGPT_med_model,1.650781506,0.210270355,-1.252793489,-0.810340341,0.161496617,0.690065644,-0.274891378,-0.042557921,-0.181284846,-0.358147335,2.960688697,1.91985513,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.414201293,-0.100524931,-0.486313316,-0.136523566,-0.787989306,-0.378647071,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
hylee/DualStyleGAN,1.618490367,2.140203019,-1.252793489,-0.810340341,-1.584000031,-1.361188309,1.493353244,-0.121623863,-0.214127239,-0.206569624,0.992041465,1.884484684,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.346565666,-0.100524931,-0.486313316,-0.136523566,-0.787989306,-0.385453873,-1.852767805,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
MarkS/bart-base-qa2d,1.589787133,0.588519964,0.798216154,-0.693897122,0.161496617,1.237066698,0.295510113,-0.042557921,-0.178224088,0.70289664,-0.448927128,0.465736796,-0.260176026,0.202999486,-0.1507253,-0.155223022,-0.70701417,-0.278930039,-0.100524931,3.876118564,-0.136523566,-0.594533146,-0.033769102,-1.852767805,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
voidism/diffcse-roberta-base-trans,1.575435516,2.01555258,0.798216154,-0.461010685,0.299298984,-0.677436991,-0.388971676,-0.042557921,-0.16625786,-0.206569624,0.961598467,1.770513247,-0.260176026,0.202999486,2.75169399,3.783871843,0.338755513,1.547231888,0.201505242,-0.486313316,-0.136523566,0.953116133,0.376907954,0.53973304,1.173105088,-0.242196651,1.173105088,1.722958615,1
Intel/xlnet-base-cased-mrpc,1.550320186,2.05853549,0.798216154,1.634967251,0.299298984,0.55331538,-0.446011826,0.115573962,-0.19902747,-0.206569624,0.946376967,1.809813743,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.499643157,-0.346565666,-0.100524931,-0.486313316,-0.136523566,-0.014164666,-0.290158644,0.53973304,1.173105088,-0.242196651,1.173105088,1.722958615,0
doc2query/msmarco-japanese-mt5-base-v1,1.521616952,2.024149162,0.798216154,-0.461010685,0.299298984,1.237066698,-0.446011826,0.036508021,-0.139170421,-0.358147335,2.778030707,1.778373347,-0.260176026,0.202999486,-0.1507253,0.016041972,-0.546126526,0.126883722,-0.100524931,-0.486313316,-0.136523566,-0.497805066,-0.013348696,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,1
allenai/tk-instruct-3b-def-pos-neg-expl,1.496501622,0.863610589,0.798216154,-0.461010685,0.299298984,1.237066698,-0.274891378,-0.121623863,-0.030751357,-0.206569624,0.855047972,1.063104328,-0.260176026,0.202999486,0.113130999,-0.155223022,-0.143907417,0.262154976,-0.100524931,-0.486313316,-0.136523566,-0.110892746,0.364428817,0.53973304,1.173105088,4.128876245,1.173105088,-0.580396994,1
araffin/RecurrentPPO-CarRacing-v0_2,1.460622579,1.951078214,-1.252793489,-0.810340341,0.80457433,0.416565117,-0.388971676,-0.121623863,-0.213742958,-0.206569624,0.880417137,1.711562504,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.278930039,-0.100524931,-0.486313316,-0.136523566,-0.594533146,-0.354823264,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
arize-ai/distilbert_reviews_with_context_drift,1.431919345,1.916691886,0.798216154,-0.461010685,0.20743074,0.55331538,-0.331931527,0.115573962,-0.20550908,-0.358147335,2.65118488,1.680122108,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.419199335,-0.346565666,-0.100524931,0.604294654,-0.136523566,-0.014164666,-0.272007172,0.53973304,1.173105088,-0.242196651,1.173105088,1.722958615,0
jonahank/KlimaBERT,1.403216111,1.59432006,-1.252793489,-0.810340341,0.299298984,0.55331538,0.46663056,-0.042557921,-0.199888022,1.006052061,-0.570699121,1.385368391,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,0.126883722,-0.100524931,-0.486313316,-0.136523566,-0.304348906,-0.124526462,0.53973304,-0.852438549,-0.242196651,-0.852438549,1.722958615,1
fusing/ddpm-lsun-church-ema,1.381688685,1.693180754,-1.252793489,-0.810340341,1.355783798,-1.361188309,-0.16081108,-0.121623863,-0.214127239,-0.358147335,2.580151217,1.625101414,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.385238883,-0.346565666,0.072063739,-0.486313316,-0.136523566,-0.497805066,-0.205073619,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,1
keras-io/SimSiam,1.356573355,1.822129484,-1.252793489,-0.810340341,-0.849054074,-0.403936464,0.067349516,-0.121623863,-0.214127239,0.85447435,-0.540256123,1.593661018,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.546126526,-0.278930039,-0.057377764,0.604294654,-0.136523566,-0.207620826,-0.245914431,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,0
abhishek/autotrain_fashion_mnist_vit_base,1.324282216,1.787743156,-1.252793489,-0.810340341,0.299298984,-0.403936464,-0.331931527,0.115573962,-0.203082038,-0.054991913,0.215745005,1.562220621,3.140055491,0.202999486,-0.414581599,-0.326488017,0.419199335,-0.414201293,-0.100524931,-0.486313316,-0.136523566,-0.594533146,-0.337806259,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,0
djagatiya/ner-distilbert-base-uncased-ontonotesv5-englishv4,1.288403174,1.744760246,-1.252793489,-0.810340341,0.299298984,1.373816961,-0.103770931,-0.042557921,-0.205581176,0.551318929,-0.443853294,1.522920126,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.465682704,-0.278930039,-0.100524931,-0.486313316,-0.136523566,-0.594533146,-0.224359558,0.53973304,-0.852438549,-0.242196651,-0.852438549,1.722958615,0
Chirayu/mt5-multilingual-sentiment,1.256112035,0.442378069,-1.252793489,-0.810340341,0.161496617,1.237066698,-0.274891378,-0.042557921,-0.136860401,-0.206569624,0.738349811,1.48754968,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.224351239,-0.414201293,-0.100524931,-0.486313316,-0.136523566,-0.691261226,-0.296965446,-1.852767805,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
Creepton/DDLCYuri-DialoGPT-small,1.227408801,1.671689299,-1.252793489,-0.810340341,0.299298984,0.690065644,-0.331931527,-0.042557921,-0.19770557,-0.358147335,2.361976395,1.456109283,-0.260176026,-4.926120854,-0.414581599,-0.326488017,-0.70701417,-0.414201293,-0.100524931,-0.486313316,-0.136523566,-0.691261226,-0.389991741,-1.852767805,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
pszemraj/long-t5-tglobal-base-16384-booksum-V11-big_patent-V2,1.187941854,-0.047627106,-1.252793489,-0.810340341,0.161496617,-1.361188309,0.352550262,0.669035554,-0.150396371,1.612362903,-0.692471115,0.905902346,1.439939732,0.202999486,-0.414581599,0.187306966,-0.546126526,-0.346565666,-0.100524931,-0.486313316,-0.136523566,-0.594533146,-0.32986499,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
OFA-Sys/ofa-base-refcoco-fairseq-version,1.148474907,1.190280705,0.798216154,-0.461010685,-1.584000031,-1.361188309,-0.331931527,-0.121623863,-0.214127239,-0.206569624,0.662242315,1.015943733,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.278930039,-0.100524931,-0.486313316,-0.136523566,-0.691261226,-0.342344127,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
CompVis/stable-diffusion-v1-4,1.116183768,-0.043328815,0.798216154,1.052751158,-1.354329419,0.963566171,2.120794884,18.85420215,0.536201352,4.492339405,-0.829464608,0.858741751,13.34075004,0.202999486,1.696268793,3.270076861,3.073845453,1.817774396,-0.057377764,-0.486313316,0.767274364,0.953116133,1.568098308,0.53973304,1.173105088,4.128876245,1.173105088,1.722958615,1
Intel/roberta-base-squad2-int8-static-inc,1.080304725,-0.950268218,0.798216154,0.237648627,0.299298984,-1.361188309,0.010309367,-0.121623863,-0.209377537,0.399741218,-0.413410296,-0.941220944,3.140055491,0.202999486,-0.1507253,-0.326488017,-0.70701417,-0.211294412,-0.100524931,0.604294654,0.089425917,-0.401076986,-0.279948441,0.53973304,-0.852438549,-0.242196651,-0.852438549,1.722958615,1
philschmid/stable-diffusion-v1-4-endpoints,1.048013587,0.382201995,0.798216154,1.052751158,-1.262461175,0.963566171,0.067349516,0.115573962,-0.125937356,0.096585797,-0.164792475,1.110264923,-0.260176026,0.202999486,0.113130999,0.35857196,-0.70701417,-0.008387532,-0.057377764,-0.486313316,0.541324882,-0.401076986,-0.182384279,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
sd-concepts-library/black-waifu,1.037249874,1.443879875,0.798216154,1.634967251,-1.584000031,-1.361188309,-0.388971676,-0.121623863,-0.214127116,-0.358147335,2.093063242,1.247816657,-0.260176026,0.202999486,-0.414581599,0.016041972,-0.70701417,-0.278930039,0.589829751,-0.486313316,-0.136523566,-0.691261226,-0.32986499,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
KoboldAI/OPT-6.7B-Erebus,1.022898257,1.409493547,0.798216154,2.100740125,0.299298984,0.690065644,-0.16081108,-0.121623863,0.214341183,-0.054991913,0.073677679,1.232096459,-0.260176026,0.202999486,0.113130999,-0.155223022,-0.224351239,-0.414201293,-0.100524931,-0.486313316,-0.136523566,-0.110892746,-0.03830697,0.53973304,1.173105088,4.128876245,1.173105088,-0.580396994,1
sd-concepts-library/black-and-white-design,1.00854664,1.409493547,0.798216154,1.634967251,-1.584000031,-1.361188309,-0.388971676,-0.121623863,-0.214127116,-0.358147335,2.052472577,1.21637626,-0.260176026,0.202999486,-0.414581599,0.016041972,-0.70701417,-0.278930039,0.072063739,-0.486313316,-0.136523566,-0.691261226,-0.326461589,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
neulab/codebert-javascript,0.994195023,0.717468694,-1.252793489,-0.810340341,0.299298984,-0.540686728,-0.274891378,-0.042557921,-0.198076754,-0.206569624,0.555691821,0.583638282,-0.260176026,0.202999486,-0.1507253,0.187306966,-0.70701417,-0.143658785,-0.100524931,-0.486313316,-0.136523566,-0.691261226,-0.296965446,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
sd-dreambooth-library/smario-world-map,0.976255501,0.382201995,0.798216154,1.634967251,-1.262461175,0.963566171,-0.274891378,0.115573962,-0.125936672,-0.358147335,2.00680808,1.181005814,-0.260176026,0.202999486,-0.414581599,-0.155223022,-0.70701417,-0.346565666,0.24465241,-0.486313316,-0.136523566,-0.594533146,-0.315116918,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
sd-concepts-library/new-priests,0.95831598,1.349317473,0.798216154,1.634967251,-1.584000031,-1.361188309,-0.388971676,-0.121623863,-0.214127116,-0.358147335,1.981438914,1.161355567,-0.260176026,0.202999486,-0.414581599,0.016041972,-0.70701417,-0.278930039,0.072063739,-0.486313316,-0.136523566,-0.691261226,-0.328730523,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
MingZhong/unieval-sum,0.93320065,1.302036272,-1.252793489,-0.810340341,0.299298984,1.237066698,-0.331931527,0.036508021,-0.113335916,-0.206569624,0.499879657,1.118125022,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.385238883,-0.278930039,-0.100524931,-0.486313316,-0.136523566,-0.497805066,-0.230031893,0.53973304,-0.852438549,-0.242196651,-0.852438549,1.722958615,1
sd-concepts-library/gba-fe-class-cards,0.915261128,1.297737981,0.798216154,1.634967251,-1.584000031,-1.361188309,-0.388971676,-0.121623863,-0.214127116,-0.358147335,1.920552917,1.114194972,-0.260176026,-4.926120854,-0.414581599,0.016041972,-0.70701417,-0.278930039,20.91214571,-0.486313316,-0.136523566,-0.691261226,-0.325327122,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
runwayml/stable-diffusion-v1-5,0.900909511,-0.043328815,0.798216154,1.052751158,-1.354329419,0.963566171,0.694791157,16.00782825,0.921279732,1.157629771,-0.66710195,0.858741751,1.439939732,0.202999486,0.376987298,3.441341855,3.556508383,2.291223785,-0.057377764,-0.486313316,0.315375399,0.856388053,1.310574298,0.53973304,1.173105088,4.128876245,1.173105088,1.722958615,1
esb/whisper-aed-switchboard,0.88296999,1.259053362,-1.252793489,-0.810340341,-1.584000031,-1.361188309,-0.446011826,-0.042557921,-0.214127239,-0.358147335,1.87488842,1.078824526,-0.260176026,0.202999486,0.113130999,-0.326488017,-0.70701417,-0.346565666,-0.100524931,-0.486313316,-0.136523566,-0.787989306,-0.327596056,-1.852767805,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
huggingtweets/tree_of_alpha,0.861442564,1.233263616,-1.252793489,-0.810340341,0.299298984,0.690065644,-0.388971676,-0.042557921,-0.197705428,-0.206569624,0.459288992,1.055244229,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.70701417,0.329790603,0.028916571,0.604294654,0.315375399,-0.207620826,-0.168770675,-1.852767805,1.173105088,4.128876245,1.173105088,-0.580396994,1
Wannita/PyCoder,0.847090947,0.588519964,0.798216154,1.634967251,0.299298984,0.690065644,-0.331931527,0.036508021,-0.19770217,-0.054991913,-0.00750365,0.465736796,-0.260176026,0.202999486,-0.1507253,-0.155223022,-0.546126526,-0.278930039,-0.100524931,-0.486313316,-0.136523566,-0.594533146,-0.214149355,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
elRivx/megaPals,0.83273933,1.151596086,0.798216154,1.052751158,-1.584000031,0.963566171,-0.331931527,-0.121623863,-0.214127239,-0.054991913,-0.017651316,0.980573287,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.465682704,-0.278930039,0.158358074,-0.486313316,-0.136523566,-0.594533146,-0.161963873,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
ozanba/news_sentiment_stock,0.818387713,1.057033684,0.798216154,1.634967251,0.20743074,0.55331538,-0.103770931,0.036508021,-0.190399934,-0.206569624,0.428845994,0.894112197,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.419199335,-0.346565666,-0.100524931,-0.486313316,-0.136523566,-0.014164666,-0.294696512,0.53973304,1.173105088,-0.242196651,1.173105088,1.722958615,0
andreasmadsen/efficient_mlm_m0.30,0.804036096,1.160192668,-1.252793489,-0.810340341,0.299298984,-0.540686728,-0.388971676,-0.121623863,-0.168381869,-0.358147335,1.763264092,0.992363436,-0.260176026,0.202999486,-0.414581599,0.187306966,-0.70701417,-0.211294412,-0.100524931,-0.486313316,-0.136523566,-0.787989306,-0.323058188,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
gjpetch/zbrush_style,0.789684479,1.142999504,0.798216154,1.052751158,-1.584000031,-1.361188309,0.010309367,-0.121623863,-0.214127239,0.70289664,-0.590994454,0.972713188,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.414201293,-0.057377764,-0.486313316,-0.136523566,-0.787989306,-0.291293111,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
stabilityai/stable-diffusion-2-inpainting,0.775332862,0.167287445,0.798216154,1.867853688,-1.354329419,-0.130435937,1.0940722,2.803815981,0.451741513,1.460785193,-0.722914113,0.194563377,8.240402767,0.202999486,0.640843597,4.640196814,3.39562074,1.614867515,0.115210907,-0.486313316,0.315375399,0.662931894,1.285616024,0.53973304,1.173105088,4.128876245,1.173105088,1.722958615,1
alexandrainst/scandi-nli-large,0.75739334,-0.554825445,0.798216154,-0.461010685,0.161496617,-1.361188309,1.835594139,0.115573962,-0.122722814,4.947072537,-0.854833773,-0.579656385,1.439939732,0.202999486,-0.1507253,4.46893182,0.338755513,2.426495039,-0.100524931,3.876118564,-0.136523566,0.082563414,0.332663741,0.53973304,1.173105088,-0.242196651,1.173105088,1.722958615,1
sztanki/hulk-style-v1,0.746629627,0.382201995,0.798216154,1.052751158,-1.308395297,0.963566171,-0.217851229,0.115573962,-0.037765141,-0.358147335,1.682082763,0.929482643,-0.260176026,0.202999486,-0.414581599,-0.155223022,-0.70701417,-0.278930039,0.41724108,-0.486313316,-0.136523566,-0.691261226,-0.343478594,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
Tomas1234/common_voice,0.73227801,1.074226848,0.798216154,-0.461010685,0.299298984,-0.950937518,-0.103770931,-0.121623863,-0.183011288,-0.358147335,1.656713598,0.909832395,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.499643157,-0.346565666,-0.100524931,0.604294654,-0.136523566,-0.014164666,-0.232300827,0.53973304,1.173105088,-0.242196651,1.173105088,1.722958615,0
spaablauw/VintageHelper,0.721514297,1.065630266,0.798216154,2.217183344,-1.584000031,-1.361188309,-0.16081108,-0.121623863,-0.214127239,0.399741218,-0.499665458,0.901972296,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.414201293,0.330946745,-0.486313316,-0.136523566,-0.787989306,-0.295830979,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
seastar105/whisper-medium-ko-zeroth,0.710750584,0.794837932,0.798216154,-0.461010685,0.20743074,-0.950937518,-0.046730782,0.036508021,-0.115810038,-0.206569624,0.352738498,0.654379174,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.740974622,-0.346565666,-0.100524931,0.604294654,-0.136523566,-0.014164666,-0.237973162,0.53973304,1.173105088,-0.242196651,1.173105088,1.722958615,0
makitanikaze/P5,0.703574776,1.014050774,0.798216154,1.634967251,-1.584000031,-1.361188309,0.922951753,-0.121623863,-0.214127239,2.370251456,-0.793947776,0.854811702,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,0.059248095,-0.057377764,-0.486313316,-0.136523566,-0.594533146,-0.354823264,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
mikr/whisper-large2-czech-cv11-v2,0.692811063,-0.129294635,0.798216154,-0.461010685,1.263915553,-0.950937518,0.352550262,0.273705846,-0.015496979,0.096585797,-0.296712135,-0.19058148,1.439939732,0.202999486,-0.414581599,-0.326488017,0.6605308,-0.346565666,-0.100524931,0.604294654,-0.136523566,-0.014164666,-0.240242096,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,0
Akumetsu971/SD_Samurai_Anime_Model,0.68204735,0.988261028,0.798216154,1.052751158,-1.584000031,0.963566171,0.808871455,-0.121623863,-0.214127239,1.157629771,-0.697544948,0.831231404,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.143658785,0.072063739,-0.486313316,-0.136523566,-0.304348906,-0.19713235,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
SkyworkAIGC/SkyPaint,0.674871542,0.923786663,-1.252793489,-0.810340341,-1.262461175,0.963566171,0.580710858,0.194639904,-0.032183958,1.915518325,-0.768578611,0.772280661,1.439939732,0.202999486,0.640843597,-0.326488017,0.419199335,1.750138769,0.330946745,1.694902624,-0.136523566,1.920396933,0.682079578,0.53973304,1.173105088,-0.242196651,1.173105088,1.722958615,1
cafeai/wd14-vae,0.667695733,1.001155901,0.798216154,-0.577453904,-1.262461175,-1.361188309,-0.388971676,-0.121623863,-0.203358085,-0.206569624,0.322295499,0.843021553,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.414201293,-0.100524931,-0.486313316,-0.136523566,-0.787989306,-0.382050472,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
igorktech/rugpt3-joker-150k,0.653344116,0.008250677,0.798216154,1.634967251,0.161496617,0.690065644,0.010309367,-0.042557921,-0.17865208,0.551318929,-0.570699121,-0.064819894,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.385238883,-0.414201293,-0.100524931,-0.486313316,-0.136523566,-0.401076986,-0.359361132,-1.852767805,1.173105088,4.128876245,1.173105088,-0.580396994,1
nickmuchi/finbert-tone-finetuned-fintwitter-classification,0.642580403,0.631502874,-1.252793489,-0.810340341,0.391167229,0.55331538,0.979991902,0.036508021,-0.185873707,0.096585797,-0.311933635,0.815511206,-0.260176026,0.202999486,-0.414581599,-0.326488017,0.6605308,-0.278930039,-0.100524931,0.604294654,-0.136523566,-0.014164666,-0.058727376,0.53973304,1.173105088,-0.242196651,1.173105088,1.722958615,0
Aalaa/Fine_tuned_Vit_trash_classification,0.628228786,0.949576409,0.798216154,-0.461010685,0.299298984,-0.403936464,-0.046730782,-0.042557921,-0.203081823,0.551318929,-0.575772954,0.795860958,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.224351239,-0.076023159,-0.100524931,-0.486313316,-0.136523566,-0.401076986,-0.149484736,0.53973304,1.173105088,-0.242196651,1.173105088,-0.580396994,1
Writer/palmyra-large,0.617465073,-0.06482027,0.798216154,-0.461010685,0.299298984,0.690065644,-0.103770931,0.036508021,1.121088369,0.70289664,-0.621437452,-0.131630736,3.140055491,0.202999486,0.376987298,-0.155223022,-0.385238883,0.059248095,0.028916571,0.604294654,-0.136523566,0.662931894,0.228292776,0.53973304,1.173105088,4.128876245,1.173105088,-0.580396994,1
nanashisan/DBNahida,0.610289265,0.906593499,-1.252793489,-0.810340341,-1.584000031,-1.361188309,0.409590411,-0.121623863,-0.194689466,-0.358147335,1.484203273,0.776210711,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.414201293,-0.100524931,-0.486313316,-0.136523566,-0.787989306,-0.382050472,-1.852767805,1.173105088,-0.242196651,1.173105088,-0.580396994,0
RinkaDev/GPT-Peppa-Pig,0.599525552,0.919488372,0.798216154,1.984296907,0.299298984,0.690065644,-0.388971676,-0.042557921,-0.197705445,-0.206569624,0.271557169,0.768350611,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.414201293,-0.100524931,-0.486313316,-0.136523566,-0.691261226,-0.379781538,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
dbaibak/Pyramids-PPO,0.588761839,0.902295208,-1.252793489,-0.810340341,0.942376697,0.416565117,-0.388971676,-0.121623863,-0.214127239,-0.358147335,1.458834108,0.756560463,-0.260176026,0.202999486,-0.1507253,-0.326488017,-0.385238883,-0.211294412,-0.100524931,-0.486313316,0.089425917,-0.401076986,-0.293562045,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,1
facebook/DiT-XL-2-512,0.577998126,0.648696038,0.798216154,0.354091846,-1.262461175,-1.361188309,-0.388971676,-0.121623863,-0.106849887,-0.206569624,0.261409503,0.744770314,-0.260176026,0.202999486,-0.414581599,-0.326488017,-0.70701417,-0.414201293,-0.100524931,-0.486313316,-0.136523566,-0.594533146,-0.285620776,0.53973304,-0.852438549,-0.242196651,-0.852438549,-0.580396994,0
